Severity;Name;Vulnerability_url;Package;Versions;CVE;GitHub Advisory;GitHub Commit;GitHub Release;GitHub Release Tag;GitHub Additional Information;GitHub PR;GitHub Issue;NVD
H;XML External Entity (XXE) Injection;https://snyk.io/vuln/SNYK-PYTHON-OPENPYXL-40459;openpyxl;[1.1.0,2.4.1);CVE-2017-5992;;;;;;;;
M;Cross-site Request Forgery (CSRF);https://snyk.io/vuln/SNYK-PYTHON-APACHEAIRFLOW-73592;apache-airflow;[,1.9.0);CVE-2017-17835;;https://github.com/apache/incubator-airflow/commit/673026c740411cc6447aede8c6a816460fe03a59;;;;https://github.com/apache/incubator-airflow/pull/2054;;
H;Arbitrary Command Execution;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-40446;ansible;[,2.1.4),[2.2.0,2.2.1);CVE-2016-9587;;;;;;;;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-TQDM-40369;tqdm;[,4.11.2);CVE-2016-10075;;https://github.com/tqdm/tqdm/commit/7996430e92ca0babec510fcf18d62c9f9c4e6b4d;;;;https://github.com/tqdm/tqdm/pull/330;https://github.com/tqdm/tqdm/issues/328;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-10075
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-WTFORMS-40581;wtforms;[,2.1];;;;;;;;https://github.com/wtforms/wtforms/issues/315;
H;Insecure Default;https://snyk.io/vuln/SNYK-PYTHON-CELERY-40579;celery;[4.0.0,4.0.1);;;;;;;;;
M;Cross-site Request Forgery (CSRF);https://snyk.io/vuln/SNYK-PYTHON-NOTEBOOK-40449;notebook;[,4.3.1);CVE-2016-9971;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-FLOWER-40603;flower;[,0.9.2);;;https://github.com/mher/flower/commit/ba454515ee13a2940e728dabfec25b136cce8a23;;;;https://github.com/mher/flower/pull/651;https://github.com/mher/flower/issues/650;
M;HTTP Response Splitting;https://snyk.io/vuln/SNYK-PYTHON-BOTTLE-40448;bottle;[0.10.1,0.12.11);CVE-2016-9964;;https://github.com/bottlepy/bottle/commit/6d7e13da0f998820800ecb3fe9ccee4189aefb54;;;;;https://github.com/bottlepy/bottle/issues/913;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-9964
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-SENTRY-40561;sentry;[7.1.0,7.4.0);;;;;;;;;
H;DNS Rebinding;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40440;django;[,1.8.16),[1.9,1.9.11),[1.10,1.10.3);CVE-2016-9014;;;;;;;;
H;Arbitrary Command Execution;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-40437;ansible;[,2.1.3);CVE-2016-8628;;;;;;;;
H;Improper Key Validation;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-40436;ansible;[2,2.1.3);CVE-2016-8614;;;;;;;https://github.com/ansible/ansible-modules-core/issues/5237;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-8614
H;Use of a Risky Cryptographic Algorithm;https://snyk.io/vuln/SNYK-PYTHON-CRYPTOGRAPHY-40445;cryptography;[,1.5.2);CVE-2016-9243;;https://github.com/pyca/cryptography/commit/b924696b2e8731f39696584d12cceeb3aeb2d874;;;;https://github.com/pyca/cryptography/pull/3215;https://github.com/pyca/cryptography/issues/3211;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-9243
H;Use of hardcoded DB password;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40439;django;[,1.8.16),[1.9,1.9.11),[1.10,1.10.3);CVE-2016-9013;;;;;;;;
L;Improper Certificate Validation;https://snyk.io/vuln/SNYK-PYTHON-URLLIB3-40441;urllib3;[1.17,1.18.1);CVE-2016-9015;;https://github.com/shazow/urllib3/commit/5e36a7096455ea94fb28b623d64e1f1bad97f822;;;;https://github.com/shazow/urllib3/pull/1010;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-9015
H;Open Redirect;https://snyk.io/vuln/SNYK-PYTHON-FLASKOIDC-40367;flask-oidc;[,0.1.2];CVE-2016-1000001;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-1000001
H;XML External Entity (XXE) Injection;https://snyk.io/vuln/SNYK-PYTHON-PYSAML2-40373;pysaml2;[,4.5.0);CVE-2016-10127;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-10127
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40443;pillow;[,3.3.2);CVE-2016-9189;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40174;django;[,1.3.6),[1.4,1.4.4);CVE-2013-1664;;;;;;;;
H;Cross-site Request Forgery (CSRF);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40434;django;[,1.8.15),[1.9,1.9.10);CVE-2016-7401;;;;;;;;
M;Regular Expression Denial of Service (ReDoS);https://snyk.io/vuln/SNYK-PYTHON-MYSQLCONNECTOR-40401;mysql-connector;[,2.1.3);CVE-2016-5598;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-5598
H;Out-of-bounds Memory Write;https://snyk.io/vuln/SNYK-PYTHON-PYCARES-40400;pycares;[,2.1.1);CVE-2016-5180;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-5180
H;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-PYTHONJOSE-40410;python-jose;[,1.3.2);CVE-2016-7036;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-7036
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-WERKZEUG-40482;werkzeug;[,0.11.11);;;https://github.com/pallets/werkzeug/commit/1034edc7f901dd645ec6e462754111b39002bd65;;;;https://github.com/pallets/werkzeug/pull/1001;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-JWCRYPTO-40404;jwcrypto;[,0.3.2);CVE-2016-6298;;https://github.com/latchset/jwcrypto/commit/eb5be5bd94c8cae1d7f3ba9801377084d8e5a7ba;;;;https://github.com/latchset/jwcrypto/pull/66;https://github.com/latchset/jwcrypto/issues/65;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-6298
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-SENTRY-40549;sentry;[8,8.8.0);;;https://github.com/getsentry/sentry/commit/33d5aa268e4a6dee5c27daa4d6ebe32d384c4d7a;;;;https://github.com/getsentry/sentry/pull/3923;;
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-IPYTHON-40407;ipython;[2,4.0);CVE-2016-6524;;;;;;;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-HPACK-40409;hpack;[,2.3.0);CVE-2016-6581;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-6581
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PRIORITY-40408;priority;[,1.2.0);CVE-2016-6580;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-6580
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-SENTRY-40554;sentry;[8,8.7.0);;;https://github.com/getsentry/sentry/commit/82234e1f3f1d50d36aeb89c188f4e66cd66db8a1;;;;https://github.com/getsentry/sentry/pull/3797;;
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-NOTEBOOK-40406;notebook;[,4.2.2);CVE-2016-6524;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40403;django;[,1.8.14),[1.9.0,1.9.8);CVE-2016-6186;;;;;;;;
M;Open Redirect;https://snyk.io/vuln/SNYK-PYTHON-TWISTED-40368;twisted;[2.1.0,16.3.2];CVE-2016-1000111;;;;;;https://github.com/twisted/twisted/pull/482;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-1000111
H;XML External Entity (XXE) Injection;https://snyk.io/vuln/SNYK-PYTHON-CAIROSVG-40555;cairosvg;[,1.0.21);;;https://github.com/Kozea/CairoSVG/commit/212f6b9114a7bccf899c5fcd2baa42ea5391fa00;;;;;;
H;Command Injection;https://snyk.io/vuln/SNYK-PYTHON-TEXTRACT-40374;textract;[,1.5.0);CVE-2016-10320;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-10320
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-WIDGETSNBEXTENSION-40469;widgetsnbextension;[,1.2.3);;;;;;;;;
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-IPYWIDGETS-40468;ipywidgets;[5,5.1.5);;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40388;pillow;[2.5.0,3.1.2);CVE-2016-3076;;;;;;;;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40444;pillow;[,3.3.2);CVE-2016-9190;;;;;;;;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-40389;ansible;[1.9.5,1.9.6),[2,2.0.2.0);CVE-2016-3096;;https://github.com/ansible/ansible-modules-extras/pull/1941/commits/8c6fe646ee79f5e55361b885b7efed5bec72d4a4;;;;https://github.com/ansible/ansible-modules-extras/pull/1941;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-3096
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-MERCURIAL-40390;mercurial;[2.6.2,3.8.1);CVE-2016-3105;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-3105
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-MERCURIAL-40387;mercurial;[2.7.0,3.7.3);CVE-2016-3069;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-3069
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-MERCURIAL-40386;mercurial;[2.7.0,3.7.3);CVE-2016-3068;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-3068
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-MERCURIAL-40385;mercurial;[2.7.0,3.7.3);CVE-2016-3630;;;;;;;;
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-PYTHONQPIDPROTON-40381;python-qpid-proton;[,0.12.1);CVE-2016-2166;;https://github.com/apache/qpid-proton/commit/a0585851e1e8ed9678496e38278f4a7554d03636;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-2166
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-40289;ansible;[,1.6.4);CVE-2014-4657;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-4678
L;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40383;django;[,1.8.10),[1.9,1.9.3);CVE-2016-2513;;https://github.com/django/django/commit/67b46ba7016da2d259c1ecc7d666d11f5e1cfaab;;;;;;
H;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40382;django;[,1.8.10),[1.9,1.9.3);CVE-2016-2512;;https://github.com/django/django/commit/c5544d289233f501917e25970c03ed444abbd4f0;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40365;pillow;[,3.1.1);CVE-2016-0740;;;;;;;;
H;Privilege Escalation;https://snyk.io/vuln/SNYK-PYTHON-CELERY-40086;celery;[2.4.0,2.4.3];CVE-2011-4356;;;;;;https://github.com/ask/celery/pull/544;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-4356
L;Symlink Attack;https://snyk.io/vuln/SNYK-PYTHON-VIRTUALENV-40089;virtualenv;[,1.5);CVE-2011-4617;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-4617
M;HTTP Response Splitting;https://snyk.io/vuln/SNYK-PYTHON-TORNADO-40094;tornado;[,2.2.1);CVE-2012-2374;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-2374
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-SETUPTOOLS-40178;setuptools;[,0.7);CVE-2013-1633;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-1633
L;Symlink Attack;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-40222;ansible;[,1.2.3);CVE-2013-4259;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-4259
M;Arbitrary File Overwrite;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-40223;ansible;[1.2,1.2.3);CVE-2013-4260;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-4260
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40366;pillow;[,3.1.1);CVE-2016-0775;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40384;pillow;[,3.1.1);CVE-2016-2533;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40282;pillow;[,2.3.2),[2.5,2.5.2);CVE-2014-3589;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40283;pillow;[,2.5.3);CVE-2014-3598;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40299;pillow;[,2.7.0);CVE-2014-9601;;;;;;;;
M;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40380;django;[1.9,1.9.2);CVE-2016-2048;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-SENTRY-40562;sentry;[6.4.0,8.0.0rc2);;;https://github.com/getsentry/sentry/commit/0206ff097740b484360ce36295029c72dcceaad4;;;;https://github.com/getsentry/sentry/pull/2506;;
M;Improper Input Validation;https://snyk.io/vuln/SNYK-PYTHON-RSA-40377;rsa;[,3.3);CVE-2016-1494;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-1494
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40359;django;[,1.7.11),[1.8,1.8.7);CVE-2015-8213;;https://github.com/django/django/commit/316bc3fc9437c5960c24baceb93c73f1939711e4;;;;;;
M;HTTP Response Splitting;https://snyk.io/vuln/SNYK-PYTHON-WAITRESS-40566;waitress;[,0.8.11b0);;;https://github.com/Pylons/waitress/commit/07e21576ef272a1bbd5410ef34f479e31ee68665;;;;https://github.com/Pylons/waitress/pull/121;https://github.com/Pylons/waitress/issues/117;
M;BSON Corruption;https://snyk.io/vuln/SNYK-PYTHON-BSON-40575;bson;[0.3.5,0.4.2);;;https://github.com/py-bson/bson/commit/430c1a72c2c3669ce46ba28b4a813a2b12d07f31;;;;https://github.com/py-bson/bson/pull/34;;
M;Insecure Randomness;https://snyk.io/vuln/SNYK-PYTHON-WEBSOCKETCLIENT-40498;websocket-client;[,0.33);;;https://github.com/websocket-client/websocket-client/commit/896e7c7317def65f7f8fb27a3eed807f2e1e5386;;;;https://github.com/websocket-client/websocket-client/pull/211;https://github.com/websocket-client/websocket-client/issues/210;
H;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-WEBSOCKETCLIENT-40497;websocket-client;[,0.33);;;https://github.com/websocket-client/websocket-client/commit/896e7c7317def65f7f8fb27a3eed807f2e1e5386;;;;https://github.com/websocket-client/websocket-client/pull/211;https://github.com/websocket-client/websocket-client/issues/209;
M;TLS Truncation Attack;https://snyk.io/vuln/SNYK-PYTHON-CRYPTOGRAPHY-40478;cryptography;[,1.1);;;https://github.com/pyca/cryptography/commit/41aabcbd2326ae154a16a1a050ee01fb9a54bd19;;;;https://github.com/pyca/cryptography/pull/2334;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-FLASKADMIN-40592;flask-admin;[,1.3.0);;;https://github.com/flask-admin/flask-admin/commit/f447db0c78c03235d0dd6bdce0c5365fc6a7c321;;;;https://github.com/flask-admin/flask-admin/pull/1002;https://github.com/flask-admin/flask-admin/issues/1000;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40339;django;[,1.4.22),[1.5,1.7.10),[1.8,1.8.4);CVE-2015-5963;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40340;django;[,1.4.22),[1.5,1.7.10),[1.8,1.8.4);CVE-2015-5964;;;;;;;;
H;Symlink Attack;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-40341;ansible;[,1.9.2);CVE-2015-6240;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-6240
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-TLSLITE-40323;tlslite;[0.4.0,0.4.9);CVE-2015-3220;;;;;;;;
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-40324;ansible;[,1.9.2);CVE-2015-3908;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-3908
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-SENTRY-40546;sentry;[,7.7.0);;;https://github.com/getsentry/sentry/commit/364b959811561de83f29893e105cc590224edbee;;;;;;
H;Cross-site Request Forgery (CSRF);https://snyk.io/vuln/SNYK-PYTHON-IPYTHON-40338;ipython;[,3.2.1);CVE-2015-5607;;;;;;;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40332;django;[,1.4.21),[1.5,1.7.9),[1.8,1.8.3);CVE-2015-5143;;;;;;;;
M;HTTP Response Splitting;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40333;django;[,1.4.21),[1.5,1.7.9),[1.8,1.8.3);CVE-2015-5144;;;;;;;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40334;django;[1.8,1.8.3);CVE-2015-5145;;;;;;;;
H;Cross-site Request Forgery (CSRF);https://snyk.io/vuln/SNYK-PYTHON-DJANGOCMS-40331;django-cms;[3.1,3.1.1);CVE-2015-5081;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-IPYTHON-40329;ipython;[,3.2.0);CVE-2015-4706;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-IPYTHON-40330;ipython;[,3.2.0);CVE-2015-4707;;;;;;;;
L;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-FABRIC-40623;fabric;[0.9.0,1.13.1];;;;;;;;https://github.com/fabric/fabric/issues/1341;
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-AIOHTTP-40582;aiohttp;[,0.16.3);;;https://github.com/aio-libs/aiohttp/commit/d9fdf551aaa388a738febe5ce697c0b07f597e94;;;;https://github.com/aio-libs/aiohttp/pull/383;https://github.com/aio-libs/aiohttp/issues/380;
M;Session Hijacking;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40325;django;[1.8,1.8.2);CVE-2015-3982;;;;;;;;
H;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-PYKERBEROS-40322;pykerberos;[,1.1.6);CVE-2015-3206;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-COMET-40600;comet;[1.1.0,1.2.2);;;https://github.com/jdswinbank/Comet/commit/d25f5959c60b58645d2bf49cdf993294ab995991;;;;;;
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-KEYSTONEMIDDLEWARE-40314;keystonemiddleware;[1.0.0,1.6.0);CVE-2015-1852;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-1852
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-BOTO-40479;boto;[,2.39.0);;;https://github.com/boto/boto/commit/8b65a6c250d0548d9ffe6393842931f59f793c77;;;;https://github.com/boto/boto/pull/3097;;
H;Arbitrary Command Execution;https://snyk.io/vuln/SNYK-PYTHON-MERCURIAL-40298;mercurial;[,3.2.4);CVE-2014-9462;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-9462
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-DULWICH-40306;dulwich;[,0.9.8];CVE-2015-0838;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40317;django;[,1.4.20),[1.5,1.6.11),[1.7,1.7.7);CVE-2015-2316;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40318;django;[,1.4.20),[1.5,1.6.11),[1.7,1.7.7);CVE-2015-2317;;;;;;;;
M;Session Fixation;https://snyk.io/vuln/SNYK-PYTHON-REQUESTS-40316;requests;[2.1.0,2.6.0);CVE-2015-2296;;https://github.com/kennethreitz/requests/commit/3bd8afbff29e50b38f889b2f688785a669b9aafc;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40315;django;[1.7,1.7.6);CVE-2015-2241;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-SENTRY-40545;sentry;[,7.4.0);;;https://github.com/getsentry/sentry/commit/626acc195003cea0d830eada4a338b60ba7ea614;;;;;;
M;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-PYSAML2-40567;pysaml2;[,2.3.0);;;;;;;;;
M;Open Redirection;https://snyk.io/vuln/SNYK-PYTHON-TWINE-40578;twine;[,1.6.0);;;https://github.com/pypa/twine/commit/29e85757559154e919c9fe0a7f5803a425628855;;;;https://github.com/pypa/twine/pull/94;https://github.com/pypa/twine/issues/92;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-DULWICH-40300;dulwich;[,0.9.9];CVE-2014-9706;;;;;;;;
M;WSGI header spoofing;https://snyk.io/vuln/SNYK-PYTHON-WAITRESS-40552;waitress;[,1.0a1);CVE-2015-0219;;https://github.com/Pylons/waitress/commit/7f4e0f7b9c14aba74dd1da7a030072d79ca99b6b;;;;https://github.com/Pylons/waitress/pull/129;https://github.com/Pylons/waitress/issues/81;
M;WSGI Header Spoofing;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40302;django;[,1.4.18),[1.5,1.6.10),[1.7,1.7.3);CVE-2015-0219;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40303;django;[,1.4.18),[1.5,1.6.10),[1.7,1.7.3);CVE-2015-0220;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40304;django;[,1.4.18),[1.5,1.6.10),[1.7,1.7.3);CVE-2015-0221;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40305;django;[,1.4.18),[1.5,1.6.10),[1.7,1.7.3);CVE-2015-0222;;;;;;;;
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-DOCKERPY-40290;docker-py;[,0.5.3],[,1.3.1];CVE-2014-5277;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-5277
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-KEYSTONEMIDDLEWARE-40293;keystonemiddleware;[1.0.0,1.2.0);CVE-2014-7144;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-7144
L;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-TWISTED-40039;twisted;[,14.0.1);CVE-2014-7143;;https://github.com/twisted/twisted/commit/3b5942252f5f3e45862a0e12b266ab29e243cc33;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PYSAML2-40576;pysaml2;[,2.1.0);;;;;;;;;
M;Malicious Link Generation;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40258;django;[,1.4.14),[1.5,1.5.9),[1.6,1.6.6);CVE-2014-0480;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40259;django;[,1.4.14),[1.5,1.5.9),[1.6,1.6.6);CVE-2014-0481;;;;;;;;
L;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40262;django;[,1.4.14),[1.5,1.5.9),[1.6,1.6.6);CVE-2014-0483;;https://github.com/django/django/commit/2b31342cdf14fc20e07c43d258f1e7334ad664a6;;;;;;
M;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-REQUESTSKERBEROS-40296;requests-kerberos;[0.2,0.6);CVE-2014-8650;;https://github.com/requests/requests-kerberos/commit/208bebb7008796a07be0204d9b5beaa55d2373ae;;;;https://github.com/requests/requests-kerberos/pull/36;https://github.com/requests/requests-kerberos/issues/35;
H;Cross-site Request Forgery (CSRF);https://snyk.io/vuln/SNYK-PYTHON-TORNADO-40301;tornado;[,3.2.2);CVE-2014-9720;;;;;;;;
M;Cache Poisoning;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40256;django;[,1.4.13),[1.5,1.5.8),[1.6,1.6.5);CVE-2014-1418;;;;;;;;
M;Session Hijacking;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40261;django;[,1.4.14),[1.5,1.5.9),[1.6,1.6.6);CVE-2014-0482;;;;;;;;
M;Open Redirect;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40257;django;[,1.4.13),[1.5,1.5.8),[1.6,1.6.5);CVE-2014-3730;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-SENTRY-40560;sentry;[,7.0.0);;;https://github.com/getsentry/sentry/commit/b4c3fcfe225c64a2b0e8b72a87692c43b5e39164;;;;;;
H;Arbitrary Command Execution;https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40037;pillow;[,2.5.0);CVE-2014-1932;;https://github.com/python-pillow/Pillow/commit/d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;;;;https://github.com/python-pillow/Pillow/pull/731;;
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-BOTTLE-40278;bottle;[0.8,0.10.12),[0.11,0.11.7),[0.12,0.12.6);CVE-2014-3137;;;;;;;https://github.com/bottlepy/bottle/issues/616;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3137
M;Cross-site Request Forgery (CSRF);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40026;django;[,1.4.11),[1.5,1.5.6),[1.6,1.6.3),[1.7,1.7.1);CVE-2014-0473;;;;;;;;
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40025;django;[,1.4.11),[1.5,1.5.6),[1.6,1.6.3),[1.7,1.7.1);CVE-2014-0472;;;;;;;;
H;SQL Injection;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40027;django;[,1.4.11),[1.5,1.5.6),[1.6,1.6.3),[1.7,1.7.1);CVE-2014-0474;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-LXML-40279;lxml;[,3.3.5);CVE-2014-3146;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3146
