Severity;Name;Vulnerability_url;Package;Versions;CVE;GitHub Advisory;GitHub Commit;GitHub Release;GitHub Release Tag;GitHub Additional Information;GitHub PR;GitHub Issue;NVD
M;Buffer Overflow;https://snyk.io/vuln/SNYK-PYTHON-PILLOW-574577;pillow;[, 7.1.0);CVE-2020-10379;;https://github.com/python-pillow/Pillow/commit/46f4a349b88915787fea3fb91348bb1665831bbb#diff-9478f2787e3ae9668a15123b165c23ac;;;;https://github.com/python-pillow/Pillow/pull/4538;;
M;Out-of-bounds Read;https://snyk.io/vuln/SNYK-PYTHON-PILLOW-574574;pillow;[0, 7.1.0);CVE-2020-11538;;;;;;https://github.com/python-pillow/Pillow/pull/4504;;
M;Out-of-bounds Read;https://snyk.io/vuln/SNYK-PYTHON-PILLOW-574575;pillow;[0, 7.1.0);CVE-2020-10994;;https://github.com/python-pillow/Pillow/commits/master/src/libImaging/;;;;https://github.com/python-pillow/Pillow/pull/4505;;
M;Out-of-bounds Read;https://snyk.io/vuln/SNYK-PYTHON-PILLOW-574576;pillow;[, 7.1.0);CVE-2020-10378;;https://github.com/python-pillow/Pillow/commit/6a83e4324738bb0452fbe8074a995b1c73f08de7#diff-9478f2787e3ae9668a15123b165c23ac;;;;https://github.com/python-pillow/Pillow/pull/4538;;
M;Out-of-Bounds;https://snyk.io/vuln/SNYK-PYTHON-PILLOW-574573;pillow;[, 7.1.0);CVE-2020-10177;;;;;;https://github.com/python-pillow/Pillow/pull/4503;;
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-DJANGOSENDFILE2-573240;django-sendfile2;[,0.6.0);;https://github.com/moggers87/django-sendfile2/security/advisories/GHSA-6r3c-8xf3-ggrr;https://github.com/moggers87/django-sendfile2/commit/f870c52398a55b9b5189932dd8caa24efb4bc1e1;;;;;;
L;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-DJANGOBASICAUTHIPWHITELIST-573160;django-basic-auth-ip-whitelist;[,0.3.4);CVE-2020-4071;;https://github.com/tm-kn/django-basic-auth-ip-whitelist/commit/106237b3736981a9d10fd9c8859a1bd46117e822;;;;;;
L;Insecure Permissions;https://snyk.io/vuln/SNYK-PYTHON-RTSLIBFB-572839;rtslib-fb;[,2.1.73);CVE-2020-14019;;;;;;https://github.com/open-iscsi/rtslib-fb/pull/162;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-INDYNODE-571993;indy-node;[1.12.2, 1.12.3);CVE-2020-11090;https://github.com/hyperledger/indy-node/security/advisories/GHSA-3gw4-m5w7-v89c;;;;https://github.com/hyperledger/indy-node/blob/master/CHANGELOG.md#1123;;;
M;Insecure Permissions;https://snyk.io/vuln/SNYK-PYTHON-TARGETCLIFB-571660;targetcli-fb;[0,];CVE-2020-13867;;https://github.com/open-iscsi/targetcli-fb/commit/493b62ee9e2b1d827d2faad8c77de6a89c7e21a9;;;;https://github.com/open-iscsi/targetcli-fb/pull/172;;
M;Insufficiently Protected Credentials;https://snyk.io/vuln/SNYK-PYTHON-CINDER-571308;cinder;[0,14.2.0),[15.0.0, 15.3.0),[16.0.0, 16.1.0);CVE-2020-10755;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-ELASTICAPPSEARCH-571376;elastic-app-search;[,7.7.0);CVE-2020-7011;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-571013;django;[3.0, 3.0.7),[2.2, 2.2.13);CVE-2020-13254;;https://github.com/django/django/commit/07e59caa02831c4569bbebb9eb773bdd9cb4b206;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-571014;django;[3.0.0, 3.0.7),[2.2.0, 2.2.13);CVE-2020-13596;;https://github.com/django/django/commit/6d61860b22875f358fac83d903dc629897934815;;;;;;
L;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-FASTECDSA-570964;fastecdsa;[,2.1.2);CVE-2020-12607;;https://github.com/AntonKueltz/fastecdsa/commit/e592f106edd5acf6dacedfab2ad16fe6c735c9d1;;;;;https://github.com/AntonKueltz/fastecdsa/issues/52;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-GDAL-571002;gdal;[,3.1.0);;;;;;;https://github.com/OSGeo/gdal/pull/2207/files;;
M;Information Disclosure;https://snyk.io/vuln/SNYK-PYTHON-JUPYTERSERVER-568072;jupyter-server;[,0.2.0);;;;;;;https://github.com/jupyter/jupyter_server/pull/77;;
M;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-RSA-570831;rsa;[0,4.1);CVE-2020-13757;;https://github.com/sybrenstuvel/python-rsa/commit/93af6f2f89a9bf28361e67716c4240e691520f30;;;;;https://github.com/sybrenstuvel/python-rsa/issues/146;
H;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-JETFORCE-570766;jetforce;[,0.2.3);;;https://github.com/michael-lazar/jetforce/commit/50bde8b7f2edf89b56805ad9fb30ac3833eb6d65;;;;;;
H;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-EMITTERIO-570768;emitter-io;[,2.704);;;;;;;https://github.com/emitter-io/emitter/pull/262;https://github.com/emitter-io/emitter/issues/261;
H;CRLF Injection;https://snyk.io/vuln/SNYK-PYTHON-HTTPLIB2-570767;httplib2;[,0.18.0);;;https://github.com/httplib2/httplib2/commit/a1457cc31f3206cf691d11d2bf34e98865873e9e;;;;;;
H;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJANGOJSONFIELD-597545;django-jsonfield;[,1.0.1);;;;;;;;;
H;Remote Code Execution (RCE);https://snyk.io/vuln/SNYK-PYTHON-JWUTIL-570288;jw.util;[0,];CVE-2020-13388;;;;;;;;
H;HTTP Request Smuggling;https://snyk.io/vuln/SNYK-PYTHON-MEINHELD-569140;meinheld;[,1.0.2);CVE-2020-7658;;;;;;;;
M;CRLF Injection;https://snyk.io/vuln/SNYK-PYTHON-HTTPLIB2-569758;httplib2;[,0.18.0);CVE-2020-11078;;https://github.com/httplib2/httplib2/commit/a1457cc31f3206cf691d11d2bf34e98865873e9e;;;;;;
H;HTTP Request Smuggling;https://snyk.io/vuln/SNYK-PYTHON-NETIUS-569141;netius;[,1.17.58);CVE-2020-7655;;;;;;;;
M;Cryptographic Weakness;https://snyk.io/vuln/SNYK-PYTHON-PASSLIB-569603;passlib;[,1.7.3);;;;;;;;;
M;Race Condition;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-569107;ansible;[2.9.0b1,2.9.10),[,2.8.13);CVE-2020-10744;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-ZOPE2-569087;zope2;[2.8.0,2.8.12),[2.9.0,2.9.12),[2.10.0,2.10.11),[2.11.0,2.11.6),[2.12.0,2.12.3),[3.1.1,3.4.1);CVE-2011-4924;;;;;;;;
M;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-DJANGOSELECT2-569039;django-select2;[,5.7.0);;;https://github.com/applegrew/django-select2/commit/4a1b83ad1e9b2523961a0f23706c70b01683494f;;;;;;
M;Information Leakage;https://snyk.io/vuln/SNYK-PYTHON-FASTAPI-569038;fastapi;[0.36.0, 0.37.0);;;;;;;https://github.com/tiangolo/fastapi/commit/6c6bdb62337ab2e05438d99fce66113e375ddb04;;
M;XML External Entity (XXE) Injection;https://snyk.io/vuln/SNYK-PYTHON-PYFORCE-569041;pyforce;[,1.8.0);;;;;;;https://github.com/salesforce-python-client/pyforce/pull/35;;
M;Server-side request forgery (SSRF);https://snyk.io/vuln/SNYK-PYTHON-EC2METADATA-569069;ec2-metadata;[,2.2.0);;;;;;;;https://github.com/adamchainz/ec2-metadata/issues/150;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-SCEPTRE-569070;sceptre;[,2.3.0);;;https://github.com/Sceptre/sceptre/commit/6d4124bdc9d4d5277c3f5cdc5eb7d6db9696b667;;;;;;
H;Cross Site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-MARKDOWN2-568905;markdown2;[,2.3.9);;;;;;;https://github.com/trentm/python-markdown2/pull/350;;
H;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-SUPERSET-568896;superset;[,0.19.1);;;;;;;https://github.com/apache/incubator-superset/pull/3211;;
M;Arbitrary Code Injection;https://snyk.io/vuln/SNYK-PYTHON-SYFT-568873;syft;[,0.2.3.a1);;;;;;;https://github.com/OpenMined/PySyft/pull/2951;;
H;Cache Poisoning;https://snyk.io/vuln/SNYK-PYTHON-PYSPF-568872;pyspf;[,2.0.1);;;https://github.com/sdgathman/pyspf/commit/5f5d4b081c41963e84083590faa41fa0f90877fa;;;;;;
M;Insecure Defaults;https://snyk.io/vuln/SNYK-PYTHON-SUPERSET-568871;superset;[,0.14.0);;;https://github.com/apache/incubator-superset/commit/bce02e3f518237c03273e3ed4d9d1a13d9f8f6a9;;;;https://github.com/apache/incubator-superset/pull/1587;;
H;Arbitrary File Write via Archive Extraction (Zip Slip);https://snyk.io/vuln/SNYK-PYTHON-PLATFORMIO-568834;platformio;[,4.1.0);;;https://github.com/platformio/platformio-core/commit/798b12ce7b097fdcb5056d84054fe157aa12a9ff;;;;;https://github.com/platformio/platformio-core/issues/2995;
M;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-DJANGOHASHIDFIELD-568867;django-hashid-field;[,3.1.1);;;https://github.com/nshafer/django-hashid-field/commit/2a0be45333c5a700bbba0e15533ff8dce589e956;;;;;;
M;Credential Exposure;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-568827;ansible;[2.7.0, 2.7.17),[2.8.0 , 2.8.11),[2.9.0, 2.9.7);CVE-2020-10685;;;;;;https://github.com/ansible/ansible/pull/68433;;
H;Privilege Escalation;https://snyk.io/vuln/SNYK-PYTHON-KEYSTONE-568766;keystone;[,15.0.1),[16.0.0 ,16.0.1);CVE-2020-12691;;;;;;;;
L;Detection of Error Condition Without Action;https://snyk.io/vuln/SNYK-PYTHON-QUTEBROWSER-568683;qutebrowser;[,1.11.1);CVE-2020-11054;;;;;;;https://github.com/qutebrowser/qutebrowser/issues/5403;
M;Improper Access Control;https://snyk.io/vuln/SNYK-PYTHON-KEYSTONE-568463;keystone;[0, 17.0.0);CVE-2020-12690;;;;;;;;
M;Improper Authentication;https://snyk.io/vuln/SNYK-PYTHON-KEYSTONE-568468;keystone;[0, 17.0.0);CVE-2020-12692;;https://github.com/openstack/keystone/commit/ab89ea749013e7f2c46260f68504f5687763e019;;;;;;
H;Improper Access Control;https://snyk.io/vuln/SNYK-PYTHON-KEYSTONE-568466;keystone;[0, 17.0.0);CVE-2020-12689;;;;;;;;
M;Out-of-bounds Read;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-568085;tensorflow;[,1.7.0);CVE-2018-21233;;https://github.com/tensorflow/tensorflow/commit/49f73c55d56edffebde4bca4a407ad69c1cae433;;;;;;
M;Remote Code Execution;https://snyk.io/vuln/SNYK-PYTHON-PYLINT-568073;pylint;[1.1.0,2.5.0);;;;;;;https://github.com/PyCQA/pylint/pull/3411;https://github.com/PyCQA/pylint/issues/959;
L;Insufficient Session Expiration;https://snyk.io/vuln/SNYK-PYTHON-PLONESESSION-568074;plone.session;[,3.6.2);;;;;;;;;
H;Cross Site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-SOCKJSTORNADO-568071;sockjs-tornado;[,1.0.7);;;;;;;;https://github.com/mrjoes/sockjs-tornado/issues/116;
M;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-WAGTAIL-568030;wagtail;[,2.7.3),[2.8.0, 2.8.2);CVE-2020-11037;;;;;;;;
M;Insecure Permissions;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-568018;ansible;[2.9.0, 2.9.7);CVE-2020-10691;;;;;;https://github.com/ansible/ansible/pull/68596;;
H;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-SALT-568025;salt;[,2019.2.4),[3000, 3000.2);CVE-2020-11652;;;;;;;;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-SALT-568031;salt;[,2019.2.4),[3000, 3000.2);CVE-2020-11651;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-SPHINX-570772;sphinx;[,3.0.4);CVE-2020-11022;;https://github.com/jquery/jquery/commit/1d61fd9407e6fbe82fe55cb0b938307aa0791f77;;;;;;
H;Inadequate Encryption Strength;https://snyk.io/vuln/SNYK-PYTHON-PYTHONKEYSTONECLIENT-567487;python-keystoneclient;[0.2.3, 0.3.0);CVE-2013-2166;;;;;;;;
H;SQL Injection;https://snyk.io/vuln/SNYK-PYTHON-TORTOISEORM-567100;tortoise-orm;[,0.15.23),[0.16.0,0.16.6);CVE-2020-11010;;;;;;;;
H;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-ABE-567098;abe;[0,];CVE-2020-11944;;;;;;;https://github.com/bitcoin-abe/bitcoin-abe/issues/292;
H;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-MARKDOWN2-567097;markdown2;[0, 2.3.9);CVE-2020-11888;;;;;;;https://github.com/trentm/python-markdown2/issues/348;
H;Insufficient Verification of Data Authenticity;https://snyk.io/vuln/SNYK-PYTHON-PYTHONKEYSTONECLIENT-559795;python-keystoneclient;[0.2.3,0.3.0);CVE-2013-2167;;;;;;;;
H;Privilege Escalation;https://snyk.io/vuln/SNYK-PYTHON-TARGETCLIFB-565721;targetcli-fb;[0,];CVE-2020-10699;;https://github.com/open-iscsi/targetcli-fb/commit/1e5d2dda904a50c236a03c420db251d94a67e5da;;;;https://github.com/open-iscsi/targetcli-fb/pull/164;https://github.com/open-iscsi/targetcli-fb/issues/162;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-METPXSARRACENIA-565720;metpx-sarracenia;[,2.20.04b2);;;https://github.com/MetPX/sarracenia/commit/b1b78e1a1fcfe08fe81dee2840aa29d71becda65;;;;;;
H;Command Injection;https://snyk.io/vuln/SNYK-PYTHON-MITMPROXY-565718;mitmproxy;[,5.0.0);;;https://github.com/mitmproxy/mitmproxy/commit/d027891cec67e190403fc4fa73f17d7a74f02720;;;;;;
M;Buffer Overflow;https://snyk.io/vuln/SNYK-PYTHON-CONFLUENTKAFKA-565716;confluent-kafka;[,1.4.0);;;https://github.com/edenhill/librdkafka/commit/8f7a4c858afc8ff24672426473448c3e0c56cfc3;;;;;;
H;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJANGOSMARTLISTS-565715;django-smart-lists;[,1.0.26);;;https://github.com/plecto/django-smart-lists/commit/bfb5c0884f87eafecd6a06f5b90aab9f6814e997;;;;;;
H;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-WAGTAIL-565486;wagtail;[1.9.0, 2.7.2),[2.8.0, 2.8.1);CVE-2020-11001;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-SPHINX-570773;sphinx;[,3.0.4);CVE-2020-11023;;https://github.com/jquery/jquery/commit/1d61fd9407e6fbe82fe55cb0b938307aa0791f77;;;;;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-THRIFT-564343;thrift;[,0.9.0);;;;;;;;;
L;Insufficient Entropy;https://snyk.io/vuln/SNYK-PYTHON-WERKZEUG-564340;werkzeug;[,0.3.1);;;https://github.com/pallets/werkzeug/commit/84eabcaa81f60d47939ac2d43f01d01eeab598a4;;;;;;
L;Insufficient Randomness;https://snyk.io/vuln/SNYK-PYTHON-WERKZEUG-564338;werkzeug;[,0.12);;;;;;;https://github.com/pallets/werkzeug/pull/753;;
M;Command Injection;https://snyk.io/vuln/SNYK-PYTHON-CODECOV-564342;codecov;[,2.0.17);;;https://github.com/codecov/codecov-python/commit/f2c93c7893847e50639416c1bc2e38cb375825d8;;;;https://github.com/codecov/codecov-python/pull/234;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-STOMPPY-569040;stomp.py;[,4.1.22);;;;;;;;https://github.com/jasonrbriggs/stomp.py/issues/226;
M;Insufficiently Protected Credentials;https://snyk.io/vuln/SNYK-PYTHON-COOKIECUTTER-564350;cookiecutter;[,0.1);;;;;;;;https://github.com/NathanUrwin/cookiecutter-git/issues/6;
H;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-PYRAMID-564352;pyramid;[,1.1a1);;;https://github.com/Pylons/pyramid/commit/d0f62591ceb2f6ba6efe98ccf75703e7baee687e;;;;;https://github.com/Pylons/pyramid/issues/193;
M;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-PYRAMID-564353;pyramid;[,1.6a1);;;;;;;;;
M;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-PYRAMID-564354;pyramid;[,1.3a1);;;;;;;https://github.com/Pylons/pyramid/pull/320;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PYRAMID-564355;pyramid;[,1.0a3);;;;;;;;;
M;NULL Pointer Dereference;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-564349;tensorflow;[,1.12.2);;;;;;;;;
M;Out-of-bounds Read;https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-564351;tensorflow;[,2.0.0);;;;;;;;;
M;Arbitrary Code Injection;https://snyk.io/vuln/SNYK-PYTHON-IMAGEIO-564348;imageio;[,2.6.0);;;https://github.com/imageio/imageio/commit/5b398716d518cd14e8b978ea3cd8ec6c0236c1d8;;;;;;
M;HTTP Header Injection;https://snyk.io/vuln/SNYK-PYTHON-TWISTED-564357;twisted;[,19.2.0);;;https://github.com/twisted/twisted/commit/63a707ed62ec95fe0285ac061721bd5de81d2e37;;;;https://github.com/twisted/twisted/pull/999;;
L;HTTP Response Splitting;https://snyk.io/vuln/SNYK-PYTHON-WAITRESS-564339;waitress;[,0.9.0b1);;;https://github.com/Pylons/waitress/commit/4deab9f23f9eb273971da247981aa85b7a16e946;;;;https://github.com/Pylons/waitress/pull/124;https://github.com/Pylons/waitress/issues/122;
M;Insufficient Validation;https://snyk.io/vuln/SNYK-PYTHON-THRIFT-564346;thrift;[,0.9.3);;;;;;;;;
M;Incorrect Default Permissions;https://snyk.io/vuln/SNYK-PYTHON-FLASKAPPBUILDER-565889;flask-appbuilder;[,2.2.3);;;https://github.com/dpgaspar/Flask-AppBuilder/commit/08942c100174a111af41ff90e5444253b83d6294;;;;https://github.com/dpgaspar/Flask-AppBuilder/pull/1259;;
H;SQL Injection;https://snyk.io/vuln/SNYK-PYTHON-FLASKAPPBUILDER-565890;flask-appbuilder;[,1.9.3);;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-FLASKAPPBUILDER-567790;flask-appbuilder;[,1.9.0);;;;;;;https://github.com/dpgaspar/Flask-AppBuilder/pull/472;;
L;Improper Validation;https://snyk.io/vuln/SNYK-PYTHON-DJANGOCORSHEADERS-564347;django-cors-headers;[,3.0.0);;;;;;;;;
H;Cross-Site Request Forgery (CSRF);https://snyk.io/vuln/SNYK-PYTHON-WEBARGS-564231;webargs;[6.0.0b1,6.0.0b4),[,5.5.3);CVE-2020-7965;;https://github.com/marshmallow-code/webargs/commit/74fada601a31b03dca0e4ae34c7d40246dcef598;;;;;;
H;HTTP Request Smuggling;https://snyk.io/vuln/SNYK-PYTHON-TWISTED-564121;twisted;[,20.3.0);CVE-2020-10108;;;;;;;;
H;HTTP Request Splitting;https://snyk.io/vuln/SNYK-PYTHON-TWISTED-564119;twisted;[,20.3.0);CVE-2020-10109;;;;;;;;
H;Regular Expression Denial of Service (ReDoS);https://snyk.io/vuln/SNYK-PYTHON-BLEACH-561754;bleach;[,3.1.4);CVE-2020-6817;;;;;;;;
L;Insufficient Validation;https://snyk.io/vuln/SNYK-PYTHON-VYPER-561348;vyper;[0,];;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-BLEACH-561119;bleach;[,3.1.2);CVE-2020-6816;;https://github.com/mozilla/bleach/commit/e4e9e21e7aebff40c88fafa4319bba4636a602d9;;;;;;
H;Remote Code Execution (RCE);https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-561048;ansible;[,2.7.17),[2.8.0,2.8.9),[2.9.0,2.9.6);CVE-2020-10684;;;;;;;;
M;XML External Entity (XXE) Injection;https://snyk.io/vuln/SNYK-PYTHON-SVGLIB-560926;svglib;[0,0.9.4);CVE-2020-10799;;https://github.com/deeplook/svglib/commit/d6d08c4323a3656ee5ebe9a072a6e6237efde800;;;;;https://github.com/deeplook/svglib/issues/229;
H;Information Disclosure;https://snyk.io/vuln/SNYK-PYTHON-EASYBUILDFRAMEWORK-560854;easybuild-framework;[,4.1.2);CVE-2020-5262;;;;;;https://github.com/easybuilders/easybuild-framework/pull/3248;;
H;Information Disclosure;https://snyk.io/vuln/SNYK-PYTHON-FRAPPE-560764;frappe;[11.0.0,11.1.64),[12.0.0,12.1.0);CVE-2019-20529;;;;;;;;
M;Unprotected Storage of Credentials;https://snyk.io/vuln/SNYK-PYTHON-DJANGONOPASSWORD-560576;django-nopassword;[,5.0.0);CVE-2019-10682;;;;;;;;
L;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-560367;ansible;[2.7,2.7.17),[2.8.0a1,2.8.11),[2.9.0b1,2.9.7);CVE-2020-1740;;;;;;https://github.com/ansible/ansible/pull/68644;https://github.com/ansible/ansible/issues/67798;
H;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-560368;ansible;[2.7,2.7.17),[2.8.0a1,2.8.11),[2.9.0b1,2.9.7);CVE-2020-1735;;;;;;https://github.com/ansible/ansible/pull/68720;https://github.com/ansible/ansible/issues/67793;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-560366;ansible;[2.7.0,2.7.17),[2.8.0,2.8.11),[2.9.0,2.9.7);CVE-2020-1738;;;;;;https://github.com/ansible/ansible/pull/67808;https://github.com/ansible/ansible/issues/67796;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-560365;ansible;[2.7.0,2.7.17),[2.8.0,2.8.11),[2.9.0,2.9.7);CVE-2020-1736;;https://github.com/ansible/ansible/commit/dc79528cc6609ccef41a4e9708973b992851ab31;;;;;https://github.com/ansible/ansible/issues/67794;
M;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-DRFJWT-560361;drf-jwt;[1.15.0,1.15.1);CVE-2020-10594;;;;;;;https://github.com/Styria-Digital/django-rest-framework-jwt/issues/36;
H;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-PSDTOOLS-560316;psd-tools;[1.8.37, 1.9.4);CVE-2020-10571;;;;https://github.com/psd-tools/psd-tools/releases/tag/v1.9.4;;https://github.com/psd-tools/psd-tools/pull/198;;
H;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-WAGTAIL2FA-560315;wagtail-2fa;[,1.4.1);CVE-2020-5240;;https://github.com/labd/wagtail-2fa/commit/ac23550d33b7436e90e3beea904647907eba5b74;;;;;;
H;Arbitrary File Read;https://snyk.io/vuln/SNYK-PYTHON-DOCUTILS-560328;docutils;[0.5, 0.6);CVE-2009-5042;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2009-5042
M;Race Condition;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-559860;ansible;[,2.7.17),[2.8.0,2.8.9),[2.9.0,2.9.6);CVE-2020-1733;;;;;;https://github.com/ansible/ansible/pull/68921;https://github.com/ansible/ansible/issues/67791;
L;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-560128;ansible;[2.7,2.7.17),[2.8.0a1,2.8.11),[2.9.0b1,2.9.7);CVE-2020-1739;;;;;;https://github.com/ansible/ansible/pull/67829;https://github.com/ansible/ansible/issues/67797;
H;Improper Access Control;https://snyk.io/vuln/SNYK-PYTHON-MANILA-559793;manila;[,7.4.1),[8.0.0,8.1.1),[9.0.0,9.1.1);CVE-2020-9543;;;;;;;;
M;Arbitrary File Write via Archive Extraction (Zip Slip);https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-559542;ansible;[,2.7.17),[2.8.0,2.8.9),[2.9.0,2.9.6);CVE-2020-1737;;;;;;https://github.com/ansible/ansible/pull/67799;https://github.com/ansible/ansible/issues/67795;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-URLLIB3-559452;urllib3;[1.25.2, 1.25.8);CVE-2020-7212;;;;;;;;
H;SQL Injection;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-559326;django;[3.0.0,3.0.4),[2.2.0,2.2.11),[,1.11.29);CVE-2020-9402;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-MARKDOWNEDITOR-559226;markdown-editor;[0,];;;;;;;https://github.com/ncornette/Python-Markdown-Editor/pull/22;;
H;Arbitrary Command Execution;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-559165;ansible;[2.7.0,2.7.17),[2.8.0,2.8.11),[2.9.0,2.9.7);CVE-2020-1734;;;;;;;https://github.com/ansible/ansible/issues/67792;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-559099;ansible;[2.7,2.7.17),[2.8.0a1,2.8.11),[2.9.0b1,2.9.7);CVE-2020-1746;;;;;;https://github.com/ansible/ansible/pull/68714;;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-PYYAML-559098;pyyaml;[0,5.3.1);CVE-2020-1747;;https://github.com/yaml/pyyaml/commit/5080ba513377b6355a0502104846ee804656f1e0;;;;https://github.com/yaml/pyyaml/pull/386;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-APACHESUPERSET-558911;apache-superset;[,0.34.0);CVE-2019-12413;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-APACHESUPERSET-557368;apache-superset;[,0.34.0);CVE-2019-12414;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-BLEACH-552160;bleach;[,3.1.1);CVE-2020-6802;;https://github.com/mozilla/bleach/commit/996cde7a2439a2323f9c4b2567c8b8449d393351;;;;;;
M;Command Injection;https://snyk.io/vuln/SNYK-PYTHON-CODECOV-552149;codecov;[,2.0.16);CVE-2019-10800;;https://github.com/codecov/codecov-python/commit/2a80aa434f74feb31242b6f213b75ce63ae97902;;;;;;
H;Improper Access Control;https://snyk.io/vuln/SNYK-PYTHON-PYYAML-550022;pyyaml;[5.1, 5.2);CVE-2019-20477;;;;;;;https://github.com/yaml/pyyaml/issues/265;
L;Improper Verification of Cryptographic Signature;https://snyk.io/vuln/SNYK-PYTHON-TUF-546794;tuf;[,0.12.2);CVE-2020-6174;;;;;;https://github.com/theupdateframework/tuf/pull/974;;
M;Out-of-bounds Read;https://snyk.io/vuln/SNYK-PYTHON-NANOPB-546354;nanopb;[,0.2.9.4),[0.3.9,0.3.9.5),[0.4.0,0.4.1);CVE-2020-5235;;https://github.com/nanopb/nanopb/commit/45582f1f97f49e2abfdba1463d1e1027682d9856;;;;;;
H;Regular Expression Denial of Service (ReDoS);https://snyk.io/vuln/SNYK-PYTHON-WAITRESS-544148;waitress;[1.4.2,1.4.3);CVE-2020-5236;;https://github.com/Pylons/waitress/commit/6e46f9e3f014d64dd7d1e258eaf626e39870ee1f;;;;;;
H;SQL Injection;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-543998;django;[3.0,3.0.3),[2.2,2.2.10),[1.11,1.11.28);CVE-2020-7471;;;;;;;;
